z_re,z_im,w_re,w_im
-2.8983050847457625,-1.8813559322033897,9.988349656404328,-1.6871704767006845
-2.8983050847457625,-1.7796610169491525,9.978398653305828,-1.6531319710518146
-2.8983050847457625,-1.6779661016949152,9.969504711825943,-1.6183686189693876
-2.8983050847457625,-1.5762711864406778,9.961699228481875,-1.5827100682643305
-2.8983050847457625,-1.4745762711864405,1.4935668753340132,-2.4301171136202435
-2.8983050847457625,-1.3728813559322033,1.4880949018906755,-2.3920246433885892
-2.8983050847457625,-1.271186440677966,1.4839120770183742,-2.3523226764901555
-2.8983050847457625,-1.1694915254237288,1.481139022146609,-2.310703435610286
-2.8983050847457625,-1.0677966101694913,1.4799329517063353,-2.2668306051583493
-2.8983050847457625,-0.9661016949152543,1.4804926208196196,-2.2203503977846006
-2.8983050847457625,-0.8644067796610169,1.4830612071963747,-2.170909617283375
-2.8983050847457625,-0.7627118644067794,1.4879256073024059,-2.118181776838629
-2.8983050847457625,-0.6610169491525424,1.4954104651771611,-2.0619011585874847
-2.8983050847457625,-0.5593220338983049,1.5058655046443339,-2.001902699597887
-2.8983050847457625,-0.45762711864406747,1.5196456278986732,-1.9381629525104307
-2.8983050847457625,-0.35593220338983045,1.5370848426960597,-1.8708348064467293
-2.8983050847457625,-0.254237288135593,1.5584671063433142,-1.800267370005649
-2.8983050847457625,-0.15254237288135553,2.229716278986505,-5.936352002298099
-2.8983050847457625,-0.05084745762711851,2.2595065048966143,-5.861101263259491
-2.8983050847457625,0.05084745762711895,2.293557537299096,-5.78468897668946
-2.8983050847457625,0.15254237288135597,2.3317695278068964,-5.707993256911566
-2.8983050847457625,0.25423728813559343,2.373955869134192,-5.631879458752803
-2.8983050847457625,0.3559322033898309,2.4198658809063325,-5.557143897128046
-2.8983050847457625,0.4576271186440679,2.4692097399624022,-5.484473753016709
-2.8983050847457625,0.5593220338983054,2.5216814046778464,-5.41442535151732
-2.8983050847457625,0.6610169491525424,2.5769768688520927,-5.347418951736986
-2.8983050847457625,0.7627118644067798,2.634806777646685,-5.2837459175748345
-2.8983050847457625,0.8644067796610173,2.6949037273699616,-5.2235835987904515
-2.8983050847457625,0.9661016949152543,2.7570252860760727,-5.167013857416391
-2.8983050847457625,1.0677966101694913,1.716825129807893,2.0769253466976445
-2.8983050847457625,1.1694915254237293,1.5308697102973938,-1.980751917159413
-2.8983050847457625,1.2711864406779663,1.597850033776322,-1.9347760973603227
-2.8983050847457625,1.3728813559322033,1.6661124435041343,-1.8921263791090501
-2.8983050847457625,1.4745762711864412,1.7355145850214762,-1.8526602830260923
-2.8983050847457625,1.5762711864406782,1.8059259162360373,-1.816225605907388
-2.8983050847457625,1.6779661016949152,1.8772256100198879,-1.7826669508769613
-2.8983050847457625,1.7796610169491531,1.9493009194545947,-1.7518305574909288
-2.8983050847457625,1.8813559322033901,2.022045962649452,-1.7235677227354422
-2.8983050847457625,1.9830508474576272,1.6856970025926714,-6.564563180243055
-2.8983050847457625,2.084745762711865,1.7594872898875797,-6.541032041760507
-2.8983050847457625,2.186440677966102,1.8336635399267531,-6.519677069503677
-2.8983050847457625,2.288135593220339,1.9081411238623855,-6.500384360903838
-2.8983050847457625,2.389830508474577,1.9828400651622426,-6.4830491600691165
-2.8983050847457625,2.491525423728814,2.0576849447000365,-6.467575291281804
-2.8983050847457625,2.593220338983051,2.132604828436061,-6.453874419841796
-2.8983050847457625,2.694915254237289,2.207533198181831,-6.441865221176463
-2.8983050847457625,2.796610169491526,2.2824078734364415,-6.4314725212360395
-2.8983050847457625,2.898305084745763,2.357170917965864,-6.422626455342094
-2.8983050847457625,3.0,2.431768528855273,-6.415261678939787
-2.7966101694915255,-3.0,10.084901913208645,-2.033146791837704
-2.7966101694915255,-2.8983050847457625,10.063186536637666,-2.001887267435368
-2.7966101694915255,-2.7966101694915255,10.042387841595083,-1.970562240933306
-2.7966101694915255,-2.694915254237288,10.02252678301737,-1.939169556777996
-2.7966101694915255,-2.593220338983051,10.003620692663006,-1.907702748166923
-2.7966101694915255,-2.4915254237288136,9.985683118836931,-1.87614978490542
